Examiner_ID	Pair_ID	Mating	Latent_Value	Compare_Value	Inconclusive_Reason	Exclusion_Reason	Difficulty
A4227	N322315	Non-mates	NV	NA	NA	NA	NA
A6355	N322315	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A1422	N322315	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3494	N322315	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A0061	M054076	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A2135	M054076	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0151	M054076	Mates	NV	NA	NA	NA	NA
A3172	M054076	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A4236	M054076	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1332	M054076	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A1350	M054076	Mates	NV	NA	NA	NA	NA
A5410	M054076	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4443	M054076	Mates	NV	NA	NA	NA	NA
A2450	M054076	Mates	NV	NA	NA	NA	NA
A5480	M054076	Mates	NV	NA	NA	NA	NA
A1008	M054076	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3019	M054076	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A0043	M054076	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4121	M054076	Mates	NV	NA	NA	NA	NA
A4164	M054076	Mates	NV	NA	NA	NA	NA
A3179	M054076	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A1224	M054076	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A6247	M054076	Mates	NV	NA	NA	NA	NA
A4362	M054076	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0403	M054076	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3406	M054076	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6409	M054076	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4416	M054076	Mates	NV	NA	NA	NA	NA
A3460	M054076	Mates	NV	NA	NA	NA	NA
A5104	N053400	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A2135	N053400	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A3172	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A0176	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A4317	N053400	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1323	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A6389	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A0437	N053400	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A4459	N053400	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0007	N053400	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1008	N053400	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1044	N053400	Non-mates	VID	Exclusion	NA	Pattern	C_Medium
A5084	N053400	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A5113	N053400	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2126	N053400	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A1159	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A0185	N053400	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2207	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A2216	N053400	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A5289	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A5354	N053400	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6411	N053400	Non-mates	VID	Exclusion	NA	Pattern	A_Obvious
A4056	N199405	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5104	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3127	N199405	Non-mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A4128	N199405	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4317	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5410	N199405	Non-mates	VID	Inconclusive	Insufficient	NA	E_VeryDifficult
A3415	N199405	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A4443	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A5057	N199405	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A3118	N199405	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5122	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A6229	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0232	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2259	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A4308	N199405	Non-mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5363	N199405	Non-mates	VID	Inconclusive	Close	NA	B_Easy
A4378	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	B_Easy
A4387	N199405	Non-mates	VID	Inconclusive	Close	NA	D_Difficult
A1393	N199405	Non-mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4396	N199405	Non-mates	VEO	Inconclusive	Close	NA	C_Medium
A3485	N199405	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A3055	M317305	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A4056	M317305	Mates	VID	Individualization	NA	NA	D_Difficult
A3091	M317305	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A4128	M317305	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A4236	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A1260	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A1323	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A1350	M317305	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0437	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A0007	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A2009	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A5041	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A4065	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A1107	M317305	Mates	VEO	Inconclusive	Insufficient	NA	E_VeryDifficult
A3118	M317305	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3208	M317305	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A2259	M317305	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A6303	M317305	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A4362	M317305	Mates	VID	Individualization	NA	NA	C_Medium
A4387	M317305	Mates	VID	Individualization	NA	NA	B_Easy
A3476	M317305	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0061	M343350	Mates	NV	NA	NA	NA	NA
A3172	M343350	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1323	M343350	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A2342	M343350	Mates	NV	NA	NA	NA	NA
A6389	M343350	Mates	NV	NA	NA	NA	NA
A6490	M343350	Mates	NV	NA	NA	NA	NA
A3019	M343350	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2020	M343350	Mates	NV	NA	NA	NA	NA
A3046	M343350	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A2088	M343350	Mates	VEO	Inconclusive	Close	NA	C_Medium
A4137	M343350	Mates	NV	NA	NA	NA	NA
A2178	M343350	Mates	NV	NA	NA	NA	NA
A3179	M343350	Mates	NV	NA	NA	NA	NA
A5289	M343350	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6303	M343350	Mates	NV	NA	NA	NA	NA
A2358	M343350	Mates	NV	NA	NA	NA	NA
A3370	M343350	Mates	NV	NA	NA	NA	NA
A1393	M343350	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1413	M343350	Mates	NV	NA	NA	NA	NA
A2466	M343350	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A0151	M098104	Mates	VID	Exclusion	NA	Minutiae	B_Easy
A0176	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A0194	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A1260	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A1314	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A4317	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A5318	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A0437	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A3458	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A4459	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A2020	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A4029	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A0059	M098104	Mates	VID	Individualization	NA	NA	D_Difficult
A3073	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A4099	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A1107	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A4137	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A6141	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A3208	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A4227	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A4308	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A6355	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A0356	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A5363	M098104	Mates	VID	Individualization	NA	NA	B_Easy
A1393	M098104	Mates	VID	Individualization	NA	NA	C_Medium
A6463	M098104	Mates	VID	Individualization	NA	NA	A_Obvious
A5104	M088085	Mates	NV	NA	NA	NA	NA
A0437	M088085	Mates	NV	NA	NA	NA	NA
A1438	M088085	Mates	NV	NA	NA	NA	NA
A5480	M088085	Mates	NV	NA	NA	NA	NA
A5014	M088085	Mates	NV	NA	NA	NA	NA
A6157	M088085	Mates	NV	NA	NA	NA	NA
A4182	M088085	Mates	NV	NA	NA	NA	NA
A0185	M088085	Mates	NV	NA	NA	NA	NA
A2216	M088085	Mates	NV	NA	NA	NA	NA
A2367	M088085	Mates	NV	NA	NA	NA	NA
A1375	M088085	Mates	NV	NA	NA	NA	NA
A2394	M088085	Mates	NV	NA	NA	NA	NA
A6409	M088085	Mates	NV	NA	NA	NA	NA
A1413	M088085	Mates	NV	NA	NA	NA	NA
A4416	M088085	Mates	NV	NA	NA	NA	NA
A0419	M088085	Mates	NV	NA	NA	NA	NA
A4461	M088085	Mates	NV	NA	NA	NA	NA
A0491	M088085	Mates	NV	NA	NA	NA	NA
A5104	M074059	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3127	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A0151	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A0176	M074059	Mates	VID	Individualization	NA	NA	B_Easy
A5318	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A1323	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A0383	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A6389	M074059	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A0437	M074059	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1438	M074059	Mates	VID	Inconclusive	Insufficient	NA	D_Difficult
A6006	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A3021	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A1035	M074059	Mates	VEO	Inconclusive	Close	NA	C_Medium
A5041	M074059	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A0115	M074059	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3145	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A5147	M074059	Mates	VEO	Inconclusive	Insufficient	NA	B_Easy
A2178	M074059	Mates	VID	Exclusion	NA	Pattern	C_Medium
A5212	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A5221	M074059	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0232	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A4263	M074059	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A6303	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A6328	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A2351	M074059	Mates	VID	Individualization	NA	NA	D_Difficult
A4378	M074059	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A4387	M074059	Mates	VID	Individualization	NA	NA	A_Obvious
A0473	M074059	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A5478	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A3485	M074059	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A3494	M074059	Mates	VID	Individualization	NA	NA	C_Medium
A0151	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4236	N245377	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A4317	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1332	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0383	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A6389	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5480	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2088	N245377	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2101	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6114	N245377	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4121	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3179	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4198	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1224	N245377	Non-mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A3226	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4362	N245377	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2394	N245377	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4416	N245377	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A1447	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5469	N245377	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A6488	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0491	N245377	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A4128	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0176	N269246	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0194	N269246	Non-mates	VID	Exclusion	NA	Pattern	B_Easy
A1314	N269246	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A5410	N269246	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4443	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2450	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3458	N269246	Non-mates	VID	Inconclusive	Overlap	NA	C_Medium
A6006	N269246	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2020	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1035	N269246	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A0059	N269246	Non-mates	VID	Inconclusive	Close	NA	C_Medium
A0115	N269246	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0124	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1161	N269246	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A3208	N269246	Non-mates	NV	NA	NA	NA	NA
A5212	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1233	N269246	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4263	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6303	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2351	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6364	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1440	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5453	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6463	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2466	N269246	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3091	M259291	Mates	VID	Inconclusive	Close	NA	B_Easy
A2135	M259291	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A1260	M259291	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A5318	M259291	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A1332	M259291	Mates	VID	Inconclusive	Close	NA	A_Obvious
A5417	M259291	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A4459	M259291	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A5480	M259291	Mates	VID	Inconclusive	Close	NA	A_Obvious
A0007	M259291	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1044	M259291	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A1053	M259291	Mates	VID	Inconclusive	Close	NA	A_Obvious
A1078	M259291	Mates	VID	Inconclusive	Close	NA	C_Medium
A1143	M259291	Mates	VID	Inconclusive	Close	NA	B_Easy
A1159	M259291	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A0205	M259291	Mates	VID	Inconclusive	Close	NA	C_Medium
A2207	M259291	Mates	VEO	Inconclusive	Close	NA	B_Easy
A4218	M259291	Mates	VID	Inconclusive	Close	NA	B_Easy
A0241	M259291	Mates	VEO	Inconclusive	Close	NA	B_Easy
A4281	M259291	Mates	VID	Inconclusive	Overlap	NA	E_VeryDifficult
A5289	M259291	Mates	VID	Inconclusive	Close	NA	C_Medium
A0293	M259291	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A2358	M259291	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A4362	M259291	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A5469	M259291	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A6488	M259291	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A0061	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A5104	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2135	N073018	Non-mates	VEO	Exclusion	NA	Minutiae	D_Difficult
A0151	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0194	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0284	N073018	Non-mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A3415	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4443	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3019	N073018	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A0043	N073018	Non-mates	VEO	Exclusion	NA	Minutiae	B_Easy
A3046	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1143	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4164	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4182	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0205	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0241	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A6247	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0293	N073018	Non-mates	VEO	Exclusion	NA	Minutiae	C_Medium
A6312	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2358	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3406	N073018	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A0419	N073018	Non-mates	VEO	Exclusion	NA	Minutiae	D_Difficult
A3460	N073018	Non-mates	NV	NA	NA	NA	NA
A4461	N073018	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2135	M215219	Mates	VEO	Inconclusive	Close	NA	C_Medium
A0194	M215219	Mates	VEO	Exclusion	NA	Pattern	B_Easy
A4236	M215219	Mates	VEO	Exclusion	NA	Pattern	C_Medium
A2342	M215219	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3415	M215219	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A4459	M215219	Mates	VID	Exclusion	NA	Pattern	B_Easy
A5480	M215219	Mates	VEO	Exclusion	NA	Pattern	A_Obvious
A2002	M215219	Mates	VID	Exclusion	NA	Minutiae	C_Medium
A2036	M215219	Mates	VEO	Inconclusive	Close	NA	B_Easy
A6051	M215219	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A5057	M215219	Mates	VID	Inconclusive	Close	NA	C_Medium
A2063	M215219	Mates	VID	Inconclusive	Overlap	NA	B_Easy
A2090	M215219	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4099	M215219	Mates	VEO	Exclusion	NA	Pattern	B_Easy
A3118	M215219	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A0124	M215219	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A1161	M215219	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A6166	M215219	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A1177	M215219	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6229	M215219	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A2243	M215219	Mates	VEO	Exclusion	NA	Pattern	B_Easy
A2259	M215219	Mates	VEO	Inconclusive	Overlap	NA	A_Obvious
A2268	M215219	Mates	VID	Exclusion	NA	Pattern	B_Easy
A1339	M215219	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4396	M215219	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A6463	M215219	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4056	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0061	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A3091	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5104	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4128	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2135	N245379	Non-mates	VID	Exclusion	NA	Minutiae	E_VeryDifficult
A0151	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1314	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6389	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A3415	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A1438	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A2009	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A4029	N245379	Non-mates	VID	Inconclusive	Overlap	NA	D_Difficult
A2063	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A2090	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1107	N245379	Non-mates	VID	Inconclusive	Close	NA	E_VeryDifficult
A2178	N245379	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A2268	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A6328	N245379	Non-mates	VID	Exclusion	NA	Minutiae	D_Difficult
A0356	N245379	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	M244247	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0383	M244247	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A3458	M244247	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A4459	M244247	Mates	VEO	Inconclusive	Overlap	NA	B_Easy
A6490	M244247	Mates	NV	NA	NA	NA	NA
A1008	M244247	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A5014	M244247	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A0043	M244247	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A5084	M244247	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6114	M244247	Mates	NV	NA	NA	NA	NA
A4121	M244247	Mates	VEO	Inconclusive	Overlap	NA	C_Medium
A1143	M244247	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A4164	M244247	Mates	VEO	Inconclusive	Close	NA	D_Difficult
A3179	M244247	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4198	M244247	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A5219	M244247	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A1224	M244247	Mates	VID	Inconclusive	Overlap	NA	D_Difficult
A6247	M244247	Mates	NV	NA	NA	NA	NA
A4281	M244247	Mates	VID	Exclusion	NA	Minutiae	D_Difficult
A5289	M244247	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A4362	M244247	Mates	VEO	Inconclusive	Close	NA	B_Easy
A1404	M244247	Mates	NV	NA	NA	NA	NA
A3406	M244247	Mates	VID	Individualization	NA	NA	D_Difficult
A6409	M244247	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A6411	M244247	Mates	VID	Inconclusive	Insufficient	NA	C_Medium
A4416	M244247	Mates	NV	NA	NA	NA	NA
A1447	M244247	Mates	VEO	Inconclusive	Close	NA	C_Medium
A3460	M244247	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A3476	M244247	Mates	VID	Inconclusive	Overlap	NA	C_Medium
A3055	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A1323	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A1350	M048058	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A6389	M048058	Mates	VID	Individualization	NA	NA	D_Difficult
A3415	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A2450	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A3458	M048058	Mates	VID	Individualization	NA	NA	A_Obvious
A5480	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A0007	M048058	Mates	VEO	Inconclusive	Insufficient	NA	C_Medium
A1044	M048058	Mates	VID	Individualization	NA	NA	D_Difficult
A1053	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A4065	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A1078	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A2088	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A2101	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A5113	M048058	Mates	VID	Individualization	NA	NA	D_Difficult
A2126	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A6157	M048058	Mates	VID	Individualization	NA	NA	D_Difficult
A1159	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A0205	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A2207	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A2216	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A4218	M048058	Mates	VID	Individualization	NA	NA	B_Easy
A0241	M048058	Mates	VEO	Inconclusive	Insufficient	NA	D_Difficult
A0293	M048058	Mates	VID	Individualization	NA	NA	E_VeryDifficult
A6312	M048058	Mates	VID	Individualization	NA	NA	D_Difficult
A5354	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A2358	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A0403	M048058	Mates	VEO	Inconclusive	Overlap	NA	D_Difficult
A5469	M048058	Mates	VID	Individualization	NA	NA	A_Obvious
A6488	M048058	Mates	VID	Individualization	NA	NA	C_Medium
A4056	N312298	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
A4128	N312298	Non-mates	VID	Exclusion	NA	Minutiae	A_Obvious
A4236	N312298	Non-mates	VID	Exclusion	NA	Minutiae	C_Medium
A1350	N312298	Non-mates	VID	Exclusion	NA	Minutiae	B_Easy
